DATE,STREET1,STREET2,DISTRICT,LATITUDE,LONGITUDE,VISIBILITY,LIGHT,ROAD_CONDITION,ACCLASS,INJURY,FATAL_NO,HOOD_158,NEIGHBOURHOOD_158,DOW,HOUR,YEAR,MONTH,SEVERE_COLLISION,TIME_OF_DAY,SEASON
2006-02-14,EGLINTON AVE W,BLACK CREEK DR,Etobicoke York,43.688345,-79.48289,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,110,Keelesdale-Eglinton West,Tuesday,5,2006,2,0,Late Night,Winter
2006-02-14,EGLINTON AVE W,BLACK CREEK DR,Etobicoke York,43.688345,-79.48289,Clear,Dark,Dry,Non-Fatal Injury,Minor,0.0,110,Keelesdale-Eglinton West,Tuesday,5,2006,2,0,Late Night,Winter
2006-02-14,EGLINTON AVE W,BLACK CREEK DR,Etobicoke York,43.688345,-79.48289,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,110,Keelesdale-Eglinton West,Tuesday,5,2006,2,1,Late Night,Winter
2006-02-14,EGLINTON AVE W,BLACK CREEK DR,Etobicoke York,43.688345,-79.48289,Clear,Dark,Dry,Non-Fatal Injury,Minor,0.0,110,Keelesdale-Eglinton West,Tuesday,5,2006,2,0,Late Night,Winter
2006-02-14,EGLINTON AVE W,BLACK CREEK DR,Etobicoke York,43.688345,-79.48289,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,110,Keelesdale-Eglinton West,Tuesday,5,2006,2,1,Late Night,Winter
2006-02-15,WESTWOOD AVE,WOODYCREST AVE,Toronto and East York,43.687345,-79.34469,Clear,Daylight,Dry,Fatal,Fatal,0.0,59,Danforth East York,Wednesday,9,2006,2,1,Morning_Afternoon,Winter
2006-02-15,WESTWOOD AVE,WOODYCREST AVE,Toronto and East York,43.687345,-79.34469,Clear,Daylight,Dry,Fatal,Minimal,0.0,59,Danforth East York,Wednesday,9,2006,2,1,Morning_Afternoon,Winter
2006-02-15,WESTWOOD AVE,WOODYCREST AVE,Toronto and East York,43.687345,-79.34469,Clear,Daylight,Dry,Fatal,Minimal,0.0,59,Danforth East York,Wednesday,9,2006,2,1,Morning_Afternoon,Winter
2006-02-16,2443 ISLINGTON AVE,,Etobicoke York,43.725545,-79.56009,Snow,Daylight,Snow_Ice,Non-Fatal Injury,Major,0.0,4,Rexdale-Kipling,Thursday,6,2006,2,1,Late Night,Winter
2006-02-16,2443 ISLINGTON AVE,,Etobicoke York,43.725545,-79.56009,Snow,Daylight,Snow_Ice,Non-Fatal Injury,Minimal,0.0,4,Rexdale-Kipling,Thursday,6,2006,2,0,Late Night,Winter
2006-02-16,DOVERCOURT RD,NORTHUMBERLAND ST,Toronto and East York,43.662545,-79.42979,Rain,Dark,Wet,Non-Fatal Injury,Minimal,0.0,172,Dovercourt Village,Thursday,21,2006,2,0,Night,Winter
2006-02-16,DOVERCOURT RD,NORTHUMBERLAND ST,Toronto and East York,43.662545,-79.42979,Rain,Dark,Wet,Non-Fatal Injury,Minimal,0.0,172,Dovercourt Village,Thursday,21,2006,2,0,Night,Winter
2006-02-16,DOVERCOURT RD,NORTHUMBERLAND ST,Toronto and East York,43.662545,-79.42979,Rain,Dark,Wet,Non-Fatal Injury,Major,0.0,172,Dovercourt Village,Thursday,21,2006,2,1,Night,Winter
2006-02-19,EGLINTON AVE E,SUTHERLAND DR,North York,43.713045,-79.36719,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,56,Leaside-Bennington,Sunday,15,2006,2,0,Evening,Winter
2006-02-19,EGLINTON AVE E,SUTHERLAND DR,North York,43.713045,-79.36719,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,56,Leaside-Bennington,Sunday,15,2006,2,1,Evening,Winter
2006-02-20,1302 KING ST W,,Toronto and East York,43.638245,-79.43109,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,85,South Parkdale,Monday,6,2006,2,1,Late Night,Winter
2006-02-20,1302 KING ST W,,Toronto and East York,43.638245,-79.43109,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,85,South Parkdale,Monday,6,2006,2,0,Late Night,Winter
2006-02-20,NEILSON RD,MCLEVIN AVE,Scarborough,43.808145,-79.21999,Clear,Dusk,Dry,Fatal,Minimal,0.0,145,Malvern West,Monday,18,2006,2,1,Evening,Winter
2006-02-20,NEILSON RD,MCLEVIN AVE,Scarborough,43.808145,-79.21999,Clear,Dusk,Dry,Fatal,Minimal,0.0,145,Malvern West,Monday,18,2006,2,1,Evening,Winter
2006-02-20,NEILSON RD,MCLEVIN AVE,Scarborough,43.808145,-79.21999,Clear,Dusk,Dry,Fatal,Fatal,0.0,145,Malvern West,Monday,18,2006,2,1,Evening,Winter
2006-02-21,BATHURST ST,ALLINGHAM GDNS,North York,43.740545,-79.43479,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,38,Lansing-Westgate,Tuesday,18,2006,2,0,Evening,Winter
2006-02-21,BATHURST ST,ALLINGHAM GDNS,North York,43.740545,-79.43479,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,38,Lansing-Westgate,Tuesday,18,2006,2,1,Evening,Winter
2006-02-23,DUNDAS ST W,427 C S DUNDAS RAMP S,Etobicoke York,43.628045,-79.55889,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,159,Etobicoke City Centre,Thursday,7,2006,2,0,Late Night,Winter
2006-02-23,DUNDAS ST W,427 C S DUNDAS RAMP S,Etobicoke York,43.628045,-79.55889,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,159,Etobicoke City Centre,Thursday,7,2006,2,0,Late Night,Winter
2006-02-23,DUNDAS ST W,427 C S DUNDAS RAMP S,Etobicoke York,43.628045,-79.55889,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,159,Etobicoke City Centre,Thursday,7,2006,2,1,Late Night,Winter
2006-02-23,ARDMORE RD,BATHURST ST,Toronto and East York,43.693745,-79.42259,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,101,Forest Hill South,Thursday,13,2006,2,1,Morning_Afternoon,Winter
2006-02-23,ARDMORE RD,BATHURST ST,Toronto and East York,43.693745,-79.42259,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,101,Forest Hill South,Thursday,13,2006,2,0,Morning_Afternoon,Winter
2006-02-24,EGLINTON AVE W,RENFORTH DR,Etobicoke York,43.666045,-79.58769,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,11,Eringate-Centennial-West Deane,Friday,8,2006,2,0,Morning_Afternoon,Winter
2006-02-24,EGLINTON AVE W,RENFORTH DR,Etobicoke York,43.666045,-79.58769,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,11,Eringate-Centennial-West Deane,Friday,8,2006,2,0,Morning_Afternoon,Winter
2006-02-24,EGLINTON AVE W,RENFORTH DR,Etobicoke York,43.666045,-79.58769,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,11,Eringate-Centennial-West Deane,Friday,8,2006,2,1,Morning_Afternoon,Winter
2006-02-25,AVENUE RD,ELGIN AVE,Toronto and East York,43.671845,-79.39539,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,95,Annex,Saturday,15,2006,2,0,Evening,Winter
2006-02-25,AVENUE RD,ELGIN AVE,Toronto and East York,43.671845,-79.39539,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,95,Annex,Saturday,15,2006,2,0,Evening,Winter
2006-02-25,AVENUE RD,ELGIN AVE,Toronto and East York,43.671845,-79.39539,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,95,Annex,Saturday,15,2006,2,1,Evening,Winter
2006-02-26,LANSDOWNE AVE,DUNDAS ST W,Toronto and East York,43.650445,-79.43979,Snow,Dark,Wet,Non-Fatal Injury,Major,0.0,83,Dufferin Grove,Sunday,1,2006,2,1,Late Night,Winter
2006-02-26,LANSDOWNE AVE,DUNDAS ST W,Toronto and East York,43.650445,-79.43979,Snow,Dark,Wet,Non-Fatal Injury,Minimal,0.0,83,Dufferin Grove,Sunday,1,2006,2,0,Late Night,Winter
2006-02-26,LANSDOWNE AVE,DUNDAS ST W,Toronto and East York,43.650445,-79.43979,Snow,Dark,Wet,Non-Fatal Injury,Minimal,0.0,83,Dufferin Grove,Sunday,1,2006,2,0,Late Night,Winter
2006-02-26,LANSDOWNE AVE,DUNDAS ST W,Toronto and East York,43.650445,-79.43979,Snow,Dark,Wet,Non-Fatal Injury,Minimal,0.0,83,Dufferin Grove,Sunday,1,2006,2,0,Late Night,Winter
2006-02-26,LANSDOWNE AVE,DUNDAS ST W,Toronto and East York,43.650445,-79.43979,Snow,Dark,Wet,Non-Fatal Injury,Minimal,0.0,83,Dufferin Grove,Sunday,1,2006,2,0,Late Night,Winter
2006-02-26,ADELAIDE ST E,EASTERN DIVERSION AVE,Toronto and East York,43.655345,-79.35519,Clear,Dark,Snow_Ice,Non-Fatal Injury,Major,0.0,73,Moss Park,Sunday,4,2006,2,1,Late Night,Winter
2006-02-26,ADELAIDE ST E,EASTERN DIVERSION AVE,Toronto and East York,43.655345,-79.35519,Clear,Dark,Snow_Ice,Non-Fatal Injury,Major,0.0,73,Moss Park,Sunday,4,2006,2,1,Late Night,Winter
2006-02-26,ADELAIDE ST E,EASTERN DIVERSION AVE,Toronto and East York,43.655345,-79.35519,Clear,Dark,Snow_Ice,Non-Fatal Injury,Major,0.0,73,Moss Park,Sunday,4,2006,2,1,Late Night,Winter
2006-02-26,ADELAIDE ST E,EASTERN DIVERSION AVE,Toronto and East York,43.655345,-79.35519,Clear,Dark,Snow_Ice,Non-Fatal Injury,Major,0.0,73,Moss Park,Sunday,4,2006,2,1,Late Night,Winter
2006-02-26,ADELAIDE ST E,EASTERN DIVERSION AVE,Toronto and East York,43.655345,-79.35519,Clear,Dark,Snow_Ice,Non-Fatal Injury,Minimal,0.0,73,Moss Park,Sunday,4,2006,2,0,Late Night,Winter
2006-02-26,ADELAIDE ST E,EASTERN DIVERSION AVE,Toronto and East York,43.655345,-79.35519,Clear,Dark,Snow_Ice,Non-Fatal Injury,Major,0.0,73,Moss Park,Sunday,4,2006,2,1,Late Night,Winter
2006-02-27,MARTIN GROVE RD,RACINE RD,Etobicoke York,43.717145,-79.58259,Clear,Dark,Dry,Fatal,Minimal,0.0,1,West Humber-Clairville,Monday,5,2006,2,1,Late Night,Winter
2006-02-27,MARTIN GROVE RD,RACINE RD,Etobicoke York,43.717145,-79.58259,Clear,Dark,Dry,Fatal,Minimal,0.0,1,West Humber-Clairville,Monday,5,2006,2,1,Late Night,Winter
2006-02-27,MARTIN GROVE RD,RACINE RD,Etobicoke York,43.717145,-79.58259,Clear,Dark,Dry,Fatal,Fatal,0.0,1,West Humber-Clairville,Monday,5,2006,2,1,Late Night,Winter
2006-02-27,QUEEN ST E,BOULTON AVE,Toronto and East York,43.659545,-79.34669,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,70,South Riverdale,Monday,17,2006,2,0,Evening,Winter
2006-02-27,QUEEN ST E,BOULTON AVE,Toronto and East York,43.659545,-79.34669,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,70,South Riverdale,Monday,17,2006,2,1,Evening,Winter
2006-02-27,MORNINGSIDE AVE,KINGSTON RD,Scarborough,43.770645,-79.18689,Clear,Dark,Wet,Non-Fatal Injury,Minimal,0.0,136,West Hill,Monday,19,2006,2,0,Night,Winter
2006-02-27,MORNINGSIDE AVE,KINGSTON RD,Scarborough,43.770645,-79.18689,Clear,Dark,Wet,Non-Fatal Injury,Minimal,0.0,136,West Hill,Monday,19,2006,2,0,Night,Winter
2006-02-27,MORNINGSIDE AVE,KINGSTON RD,Scarborough,43.770645,-79.18689,Clear,Dark,Wet,Non-Fatal Injury,Major,0.0,136,West Hill,Monday,19,2006,2,1,Night,Winter
2006-02-28,RENFORTH DR,EGLINTON AVE W,Etobicoke York,43.666645,-79.58739,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,11,Eringate-Centennial-West Deane,Tuesday,17,2006,2,1,Evening,Winter
2006-02-28,DANFORTH RD,EGLINTON AVE E,Scarborough,43.737045,-79.24619,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,138,Eglinton East,Tuesday,23,2006,2,0,Night,Winter
2006-02-28,DANFORTH RD,EGLINTON AVE E,Scarborough,43.737045,-79.24619,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,138,Eglinton East,Tuesday,23,2006,2,0,Night,Winter
2006-02-28,DANFORTH RD,EGLINTON AVE E,Scarborough,43.737045,-79.24619,Clear,Dark,Dry,Non-Fatal Injury,Minor,0.0,138,Eglinton East,Tuesday,23,2006,2,0,Night,Winter
2006-02-28,DANFORTH RD,EGLINTON AVE E,Scarborough,43.737045,-79.24619,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,138,Eglinton East,Tuesday,23,2006,2,1,Night,Winter
2006-03-01,COSBURN AVE,LOGAN AVE,Toronto and East York,43.688645,-79.35279,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,57,Broadview North,Wednesday,11,2006,3,0,Morning_Afternoon,Spring
2006-03-01,COSBURN AVE,LOGAN AVE,Toronto and East York,43.688645,-79.35279,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,57,Broadview North,Wednesday,11,2006,3,1,Morning_Afternoon,Spring
2006-03-06,SOUTH KINGSWAY,RIPLEY AVE,Toronto and East York,43.636545,-79.47509,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,87,High Park-Swansea,Monday,18,2006,3,0,Evening,Spring
2006-03-06,SOUTH KINGSWAY,RIPLEY AVE,Toronto and East York,43.636545,-79.47509,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,87,High Park-Swansea,Monday,18,2006,3,0,Evening,Spring
2006-03-06,SOUTH KINGSWAY,RIPLEY AVE,Toronto and East York,43.636545,-79.47509,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,87,High Park-Swansea,Monday,18,2006,3,1,Evening,Spring
2006-03-06,F G GARDINER XY  W,PARK LAWN RD,Etobicoke York,43.627745,-79.48149,Clear,Dark,Dry,Fatal,Fatal,0.0,161,Humber Bay Shores,Monday,22,2006,3,1,Night,Spring
2006-03-06,F G GARDINER XY  W,PARK LAWN RD,Etobicoke York,43.627745,-79.48149,Clear,Dark,Dry,Fatal,Minor,0.0,161,Humber Bay Shores,Monday,22,2006,3,1,Night,Spring
2006-03-06,F G GARDINER XY  W,PARK LAWN RD,Etobicoke York,43.627745,-79.48149,Clear,Dark,Dry,Fatal,Minor,0.0,161,Humber Bay Shores,Monday,22,2006,3,1,Night,Spring
2006-03-06,F G GARDINER XY  W,PARK LAWN RD,Etobicoke York,43.627745,-79.48149,Clear,Dark,Dry,Fatal,Minimal,0.0,161,Humber Bay Shores,Monday,22,2006,3,1,Night,Spring
2006-03-06,F G GARDINER XY  W,PARK LAWN RD,Etobicoke York,43.627745,-79.48149,Clear,Dark,Dry,Fatal,Minor,0.0,161,Humber Bay Shores,Monday,22,2006,3,1,Night,Spring
2006-03-06,F G GARDINER XY  W,PARK LAWN RD,Etobicoke York,43.627745,-79.48149,Clear,Dark,Dry,Fatal,Minimal,0.0,161,Humber Bay Shores,Monday,22,2006,3,1,Night,Spring
2006-03-06,F G GARDINER XY  W,PARK LAWN RD,Etobicoke York,43.627745,-79.48149,Clear,Dark,Dry,Fatal,Minimal,0.0,161,Humber Bay Shores,Monday,22,2006,3,1,Night,Spring
2006-03-08,F G GARDINER XY E  E,KIPLING AVE,Etobicoke York,43.618845,-79.52039,Clear,Dark,Dry,Fatal,Fatal,0.0,160,Mimico-Queensway,Wednesday,20,2006,3,1,Night,Spring
2006-03-08,F G GARDINER XY E  E,KIPLING AVE,Etobicoke York,43.618845,-79.52039,Clear,Dark,Dry,Fatal,Major,0.0,160,Mimico-Queensway,Wednesday,20,2006,3,1,Night,Spring
2006-03-08,F G GARDINER XY E  E,KIPLING AVE,Etobicoke York,43.618845,-79.52039,Clear,Dark,Dry,Fatal,Minor,0.0,160,Mimico-Queensway,Wednesday,20,2006,3,1,Night,Spring
2006-03-08,F G GARDINER XY E  E,KIPLING AVE,Etobicoke York,43.618845,-79.52039,Clear,Dark,Dry,Fatal,Minimal,0.0,160,Mimico-Queensway,Wednesday,20,2006,3,1,Night,Spring
2006-03-08,F G GARDINER XY E  E,KIPLING AVE,Etobicoke York,43.618845,-79.52039,Clear,Dark,Dry,Fatal,Minor,0.0,160,Mimico-Queensway,Wednesday,20,2006,3,1,Night,Spring
2006-03-11,BLOOR ST W,DUNDAS ST W,Toronto and East York,43.656345,-79.45249,Clear,Daylight,Dry,Fatal,Minimal,0.0,88,High Park North,Saturday,8,2006,3,1,Morning_Afternoon,Spring
2006-03-11,BLOOR ST W,DUNDAS ST W,Toronto and East York,43.656345,-79.45249,Clear,Daylight,Dry,Fatal,Fatal,0.0,88,High Park North,Saturday,8,2006,3,1,Morning_Afternoon,Spring
2006-03-11,MORNINGSIDE AVE,SHEPPARD AVE E,Scarborough,43.801943,-79.199786,Clear,Daylight,Dry,Fatal,Fatal,0.0,146,Malvern East,Saturday,9,2006,3,1,Morning_Afternoon,Spring
2006-03-11,MORNINGSIDE AVE,SHEPPARD AVE E,Scarborough,43.801943,-79.199786,Clear,Daylight,Dry,Fatal,Minimal,0.0,146,Malvern East,Saturday,9,2006,3,1,Morning_Afternoon,Spring
2006-03-12,EGLINTON AVE E,COMMONWEALTH AVE,Scarborough,43.734945,-79.25619,Clear,Dark,Dry,Fatal,Minimal,0.0,124,Kennedy Park,Sunday,2,2006,3,1,Late Night,Spring
2006-03-12,EGLINTON AVE E,COMMONWEALTH AVE,Scarborough,43.734945,-79.25619,Clear,Dark,Dry,Fatal,Minor,0.0,124,Kennedy Park,Sunday,2,2006,3,1,Late Night,Spring
2006-03-12,EGLINTON AVE E,COMMONWEALTH AVE,Scarborough,43.734945,-79.25619,Clear,Dark,Dry,Fatal,Fatal,0.0,124,Kennedy Park,Sunday,2,2006,3,1,Late Night,Spring
2006-03-12,OSSINGTON AVE,DUNDAS ST W,Toronto and East York,43.649345,-79.42079,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,81,Trinity-Bellwoods,Sunday,19,2006,3,0,Night,Spring
2006-03-12,OSSINGTON AVE,DUNDAS ST W,Toronto and East York,43.649345,-79.42079,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,81,Trinity-Bellwoods,Sunday,19,2006,3,1,Night,Spring
2006-03-15,ISLINGTON AVE,DIXON RD,Etobicoke York,43.697045,-79.54669,Clear,Daylight,Dry,Fatal,Minimal,0.0,6,Kingsview Village-The Westway,Wednesday,15,2006,3,1,Evening,Spring
2006-03-15,ISLINGTON AVE,DIXON RD,Etobicoke York,43.697045,-79.54669,Clear,Daylight,Dry,Fatal,Fatal,0.0,6,Kingsview Village-The Westway,Wednesday,15,2006,3,1,Evening,Spring
2006-03-16,BIRCHMOUNT RD,SANWOOD BLVD,Scarborough,43.816245,-79.31449,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,116,Steeles,Thursday,9,2006,3,1,Morning_Afternoon,Spring
2006-03-16,BIRCHMOUNT RD,SANWOOD BLVD,Scarborough,43.816245,-79.31449,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,116,Steeles,Thursday,9,2006,3,0,Morning_Afternoon,Spring
2006-03-16,BIRCHMOUNT RD,SANWOOD BLVD,Scarborough,43.816245,-79.31449,Clear,Daylight,Dry,Non-Fatal Injury,Minor,0.0,116,Steeles,Thursday,9,2006,3,0,Morning_Afternoon,Spring
2006-03-16,BIRCHMOUNT RD,SANWOOD BLVD,Scarborough,43.816245,-79.31449,Clear,Daylight,Dry,Non-Fatal Injury,Minor,0.0,116,Steeles,Thursday,9,2006,3,0,Morning_Afternoon,Spring
2006-03-16,BIRCHMOUNT RD,SANWOOD BLVD,Scarborough,43.816245,-79.31449,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,116,Steeles,Thursday,9,2006,3,1,Morning_Afternoon,Spring
2006-03-16,BIRCHMOUNT RD,SANWOOD BLVD,Scarborough,43.816245,-79.31449,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,116,Steeles,Thursday,9,2006,3,0,Morning_Afternoon,Spring
2006-03-16,BIRCHMOUNT RD,SANWOOD BLVD,Scarborough,43.816245,-79.31449,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,116,Steeles,Thursday,9,2006,3,0,Morning_Afternoon,Spring
2006-03-16,BIRCHMOUNT RD,SANWOOD BLVD,Scarborough,43.816245,-79.31449,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,116,Steeles,Thursday,9,2006,3,0,Morning_Afternoon,Spring
2006-03-16,BIRCHMOUNT RD,SANWOOD BLVD,Scarborough,43.816245,-79.31449,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,116,Steeles,Thursday,9,2006,3,1,Morning_Afternoon,Spring
2006-03-16,DUNDAS ST E,PEMBROKE ST,Toronto and East York,43.658145,-79.37239,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,73,Moss Park,Thursday,17,2006,3,0,Evening,Spring
2006-03-16,DUNDAS ST E,PEMBROKE ST,Toronto and East York,43.658145,-79.37239,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,73,Moss Park,Thursday,17,2006,3,1,Evening,Spring
2006-03-17,SYMINGTON AVE,ANTLER ST,Toronto and East York,43.663945,-79.45049,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,171,Junction-Wallace Emerson,Friday,6,2006,3,0,Late Night,Spring
2006-03-17,SYMINGTON AVE,ANTLER ST,Toronto and East York,43.663945,-79.45049,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,171,Junction-Wallace Emerson,Friday,6,2006,3,1,Late Night,Spring
2006-03-17,BLOOR ST W,BATHURST ST,Toronto and East York,43.665145,-79.41129,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,95,Annex,Friday,15,2006,3,0,Evening,Spring
2006-03-17,BLOOR ST W,BATHURST ST,Toronto and East York,43.665145,-79.41129,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,95,Annex,Friday,15,2006,3,1,Evening,Spring
2006-03-18,WILLOWDALE AVE,MCKEE AVE,North York,43.774945,-79.40429,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,152,East Willowdale,Saturday,3,2006,3,0,Late Night,Spring
2006-03-18,WILLOWDALE AVE,MCKEE AVE,North York,43.774945,-79.40429,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,152,East Willowdale,Saturday,3,2006,3,0,Late Night,Spring
2006-03-18,WILLOWDALE AVE,MCKEE AVE,North York,43.774945,-79.40429,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,152,East Willowdale,Saturday,3,2006,3,1,Late Night,Spring
2006-03-18,WILLOWDALE AVE,MCKEE AVE,North York,43.774945,-79.40429,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,152,East Willowdale,Saturday,3,2006,3,1,Late Night,Spring
2006-03-18,WILLOWDALE AVE,MCKEE AVE,North York,43.774945,-79.40429,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,152,East Willowdale,Saturday,3,2006,3,0,Late Night,Spring
2006-03-18,WILLOWDALE AVE,MCKEE AVE,North York,43.774945,-79.40429,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,152,East Willowdale,Saturday,3,2006,3,0,Late Night,Spring
2006-03-18,STEELES AVE W,SHALE GT,North York,43.783345,-79.48669,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,27,York University Heights,Saturday,21,2006,3,0,Night,Spring
2006-03-18,STEELES AVE W,SHALE GT,North York,43.783345,-79.48669,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,27,York University Heights,Saturday,21,2006,3,1,Night,Spring
2006-03-19,ST CLAIR AVE W,BLACKTHORN AVE,Toronto and East York,43.674445,-79.45869,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,91,Weston-Pelham Park,Sunday,2,2006,3,1,Late Night,Spring
2006-03-19,ST CLAIR AVE W,BLACKTHORN AVE,Toronto and East York,43.674445,-79.45869,Clear,Dark,Dry,Non-Fatal Injury,Minor,0.0,91,Weston-Pelham Park,Sunday,2,2006,3,0,Late Night,Spring
2006-03-19,ST CLAIR AVE W,BLACKTHORN AVE,Toronto and East York,43.674445,-79.45869,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,91,Weston-Pelham Park,Sunday,2,2006,3,0,Late Night,Spring
2006-03-19,STEELES AVE E,WARDEN AVE,Scarborough,43.819645,-79.32439,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,NSA,NSA,Sunday,17,2006,3,1,Evening,Spring
2006-03-19,STEELES AVE E,WARDEN AVE,Scarborough,43.819645,-79.32439,Clear,Daylight,Dry,Non-Fatal Injury,Minor,0.0,NSA,NSA,Sunday,17,2006,3,0,Evening,Spring
2006-03-19,STEELES AVE E,WARDEN AVE,Scarborough,43.819645,-79.32439,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,NSA,NSA,Sunday,17,2006,3,1,Evening,Spring
2006-03-19,STEELES AVE E,WARDEN AVE,Scarborough,43.819645,-79.32439,Clear,Daylight,Dry,Non-Fatal Injury,Minor,0.0,NSA,NSA,Sunday,17,2006,3,0,Evening,Spring
2006-03-19,STEELES AVE E,WARDEN AVE,Scarborough,43.819645,-79.32439,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,NSA,NSA,Sunday,17,2006,3,1,Evening,Spring
2006-03-19,STEELES AVE E,WARDEN AVE,Scarborough,43.819645,-79.32439,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,NSA,NSA,Sunday,17,2006,3,0,Evening,Spring
2006-03-20,941 PROGRESS AVE,,Scarborough,43.783845,-79.23179,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,142,Woburn North,Monday,7,2006,3,0,Late Night,Spring
2006-03-20,941 PROGRESS AVE,,Scarborough,43.783845,-79.23179,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,142,Woburn North,Monday,7,2006,3,1,Late Night,Spring
2006-03-20,BLACK CREEK DR,LAWRENCE AVE W,Etobicoke York,43.704945,-79.49409,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,30,Brookhaven-Amesbury,Monday,21,2006,3,0,Night,Spring
2006-03-20,BLACK CREEK DR,LAWRENCE AVE W,Etobicoke York,43.704945,-79.49409,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,30,Brookhaven-Amesbury,Monday,21,2006,3,1,Night,Spring
2006-03-20,BLACK CREEK DR,LAWRENCE AVE W,Etobicoke York,43.704945,-79.49409,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,30,Brookhaven-Amesbury,Monday,21,2006,3,0,Night,Spring
2006-03-22,2423 KEELE ST,,Etobicoke York,43.710645,-79.47849,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,29,Maple Leaf,Wednesday,14,2006,3,0,Evening,Spring
2006-03-22,2423 KEELE ST,,Etobicoke York,43.710645,-79.47849,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,29,Maple Leaf,Wednesday,14,2006,3,1,Evening,Spring
2006-03-22,2423 KEELE ST,,Etobicoke York,43.710645,-79.47849,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,29,Maple Leaf,Wednesday,14,2006,3,0,Evening,Spring
2006-03-25,WESTON RD,ROGERS RD,Etobicoke York,43.682545,-79.47799,Rain,Daylight,Wet,Non-Fatal Injury,Minimal,0.0,111,Rockcliffe-Smythe,Saturday,11,2006,3,0,Morning_Afternoon,Spring
